,sub_num,block,true_planet,planet,galaxy,stay_num,reward,planet_in_block
0,0,1,0,0,0,0,105.0,0
1,0,1,0,0,0,1,27.0,0
2,0,1,0,0,0,2,4.0,0
3,0,1,1,1,0,0,103.0,1
4,0,1,2,2,1,0,100.0,2
5,0,1,2,2,1,1,48.0,2
6,0,1,2,2,1,2,26.0,2
7,0,1,3,3,1,0,105.0,3
8,0,1,3,3,1,1,48.0,3
9,0,1,4,4,1,0,101.0,4
10,0,1,4,4,1,1,53.0,4
11,0,1,5,5,2,0,92.0,5
12,0,1,5,5,2,1,70.0,5
13,0,1,5,5,2,2,51.0,5
14,0,1,5,5,2,3,37.0,5
15,0,1,5,5,2,4,29.0,5
16,0,1,5,5,2,5,24.0,5
17,0,1,6,6,2,0,98.0,6
18,0,1,6,6,2,1,78.0,6
19,0,1,6,6,2,2,63.0,6
20,0,1,6,6,2,3,49.0,6
21,0,1,6,6,2,4,39.0,6
22,0,1,6,6,2,5,32.0,6
23,0,1,6,6,2,6,27.0,6
24,0,1,7,7,2,0,99.0,7
25,0,1,7,7,2,1,81.0,7
26,0,1,7,7,2,2,68.0,7
27,0,1,7,7,2,3,60.0,7
28,0,1,7,7,2,4,45.0,7
29,0,1,7,7,2,5,37.0,7
30,0,1,7,7,2,6,32.0,7
31,0,1,8,8,0,0,103.0,8
32,0,1,8,8,0,1,20.0,8
33,0,1,8,8,0,2,4.0,8
34,0,1,9,9,0,0,103.0,9
35,0,1,9,9,0,1,18.0,9
36,0,1,9,9,0,2,4.0,9
37,0,1,9,9,0,3,1.0,9
38,0,1,9,9,0,4,0.0,9
39,0,1,9,9,0,5,0.0,9
40,0,1,10,10,0,0,102.0,10
41,0,1,10,10,0,1,15.0,10
42,0,1,10,10,0,2,2.0,10
43,0,1,11,11,0,0,102.0,11
44,0,2,20,12,0,0,89.0,0
45,0,2,20,12,0,1,22.0,0
46,0,2,21,13,0,0,87.0,1
47,0,2,21,13,0,1,12.0,1
48,0,2,22,14,0,0,91.0,2
49,0,2,22,14,0,1,20.0,2
50,0,2,23,15,2,0,96.0,3
51,0,2,23,15,2,1,78.0,3
52,0,2,24,16,2,0,99.0,4
53,0,2,24,16,2,1,86.0,4
54,0,2,25,17,2,0,99.0,5
55,0,2,25,17,2,1,77.0,5
56,0,2,26,18,2,0,98.0,6
57,0,2,26,18,2,1,79.0,6
58,0,2,26,18,2,2,62.0,6
59,0,2,26,18,2,3,46.0,6
60,0,2,27,19,2,0,104.0,7
61,0,2,27,19,2,1,83.0,7
62,0,2,27,19,2,2,72.0,7
63,0,2,27,19,2,3,60.0,7
64,0,2,27,19,2,4,46.0,7
65,0,2,27,19,2,5,39.0,7
66,0,2,27,19,2,6,31.0,7
67,0,2,27,19,2,7,24.0,7
68,0,2,28,20,1,0,100.0,8
69,0,2,28,20,1,1,48.0,8
70,0,2,28,20,1,2,25.0,8
71,0,2,28,20,1,3,14.0,8
72,0,2,28,20,1,4,6.0,8
73,0,2,28,20,1,5,3.0,8
74,0,2,29,21,2,0,96.0,9
75,0,2,29,21,2,1,79.0,9
76,0,2,29,21,2,2,65.0,9
77,0,2,29,21,2,3,48.0,9
78,0,2,29,21,2,4,37.0,9
79,0,2,29,21,2,5,30.0,9
80,0,2,29,21,2,6,26.0,9
81,0,2,29,21,2,7,24.0,9
82,0,2,29,21,2,8,18.0,9
83,0,2,29,21,2,9,15.0,9
84,0,2,29,21,2,10,13.0,9
85,0,2,29,21,2,11,11.0,9
86,0,3,40,22,1,0,98.0,0
87,0,3,40,22,1,1,46.0,0
88,0,3,40,22,1,2,25.0,0
89,0,3,41,23,2,0,92.0,1
90,0,3,41,23,2,1,74.0,1
91,0,3,41,23,2,2,58.0,1
92,0,3,41,23,2,3,49.0,1
93,0,3,41,23,2,4,39.0,1
94,0,3,41,23,2,5,32.0,1
95,0,3,41,23,2,6,26.0,1
96,0,3,41,23,2,7,24.0,1
97,0,3,41,23,2,8,19.0,1
98,0,3,41,23,2,9,15.0,1
99,0,3,41,23,2,10,13.0,1
100,0,3,42,24,1,0,96.0,2
101,0,3,42,24,1,1,51.0,2
102,0,3,42,24,1,2,26.0,2
103,0,3,42,24,1,3,13.0,2
104,0,3,42,24,1,4,6.0,2
105,0,3,43,25,1,0,102.0,3
106,0,3,44,26,1,0,99.0,4
107,0,3,44,26,1,1,47.0,4
108,0,3,45,27,1,0,94.0,5
109,0,3,45,27,1,1,44.0,5
110,0,3,46,28,2,0,99.0,6
111,0,3,46,28,2,1,89.0,6
112,0,3,46,28,2,2,74.0,6
113,0,3,47,29,2,0,97.0,7
114,0,3,47,29,2,1,78.0,7
115,0,3,48,30,1,0,112.0,8
116,0,3,48,30,1,1,50.0,8
117,0,3,48,30,1,2,22.0,8
118,0,3,49,31,1,0,105.0,9
119,0,3,49,31,1,1,57.0,9
120,0,3,49,31,1,2,27.0,9
121,0,3,49,31,1,3,16.0,9
122,0,3,50,32,2,0,92.0,10
123,0,3,50,32,2,1,75.0,10
124,0,3,50,32,2,2,58.0,10
125,0,3,51,33,2,0,108.0,11
126,0,3,51,33,2,1,89.0,11
127,0,3,51,33,2,2,78.0,11
128,0,3,51,33,2,3,66.0,11
129,0,4,60,34,0,0,101.0,0
130,0,4,60,34,0,1,27.0,0
131,0,4,61,35,0,0,107.0,1
132,0,4,61,35,0,1,26.0,1
133,0,4,62,36,0,0,98.0,2
134,0,4,62,36,0,1,22.0,2
135,0,4,63,37,2,0,94.0,3
136,0,4,64,38,2,0,104.0,4
137,0,4,64,38,2,1,78.0,4
138,0,4,65,39,2,0,100.0,5
139,0,4,65,39,2,1,87.0,5
140,0,4,65,39,2,2,72.0,5
141,0,4,65,39,2,3,63.0,5
142,0,4,66,40,2,0,103.0,6
143,0,4,66,40,2,1,86.0,6
144,0,4,66,40,2,2,77.0,6
145,0,4,66,40,2,3,59.0,6
146,0,4,66,40,2,4,49.0,6
147,0,4,67,41,2,0,103.0,7
148,0,4,67,41,2,1,82.0,7
149,0,4,67,41,2,2,67.0,7
150,0,4,67,41,2,3,52.0,7
151,0,4,68,42,2,0,94.0,8
152,0,4,68,42,2,1,81.0,8
153,0,4,69,43,0,0,97.0,9
154,0,4,69,43,0,1,14.0,9
155,0,4,70,44,0,0,96.0,10
156,0,4,71,45,2,0,99.0,11
157,0,4,72,46,2,0,97.0,12
158,0,4,72,46,2,1,81.0,12
159,0,4,73,47,2,0,110.0,13
160,0,4,74,48,2,0,98.0,14
161,0,4,75,49,2,0,103.0,15
162,0,5,80,50,1,0,104.0,0
163,0,5,81,51,1,0,97.0,1
164,0,5,81,51,1,1,53.0,1
165,0,5,81,51,1,2,32.0,1
166,0,5,82,52,1,0,110.0,2
167,0,5,83,53,1,0,99.0,3
168,0,5,84,54,1,0,97.0,4
169,0,5,85,55,1,0,102.0,5
170,0,5,86,56,1,0,96.0,6
171,0,5,87,57,1,0,93.0,7
172,0,5,88,58,1,0,100.0,8
173,0,5,89,59,1,0,109.0,9
174,0,5,90,60,1,0,99.0,10
175,0,5,91,61,1,0,106.0,11
176,0,5,92,62,1,0,95.0,12
177,0,5,93,63,1,0,96.0,13
178,0,5,94,64,1,0,98.0,14
179,0,5,95,65,2,0,96.0,15
180,0,5,96,66,2,0,99.0,16
181,0,5,97,67,2,0,97.0,17
182,1,1,0,0,0,0,109.0,0
183,1,1,0,0,0,1,24.0,0
184,1,1,0,0,0,2,4.0,0
185,1,1,1,1,0,0,101.0,1
186,1,1,1,1,0,1,14.0,1
187,1,1,2,2,1,0,100.0,2
188,1,1,2,2,1,1,54.0,2
189,1,1,2,2,1,2,26.0,2
190,1,1,2,2,1,3,14.0,2
191,1,1,2,2,1,4,7.0,2
192,1,1,3,3,1,0,99.0,3
193,1,1,3,3,1,1,47.0,3
194,1,1,3,3,1,2,25.0,3
195,1,1,3,3,1,3,9.0,3
196,1,1,4,4,1,0,98.0,4
197,1,1,4,4,1,1,39.0,4
198,1,1,4,4,1,2,21.0,4
199,1,1,4,4,1,3,12.0,4
200,1,1,4,4,1,4,5.0,4
201,1,1,5,5,2,0,101.0,5
202,1,1,5,5,2,1,88.0,5
203,1,1,5,5,2,2,70.0,5
204,1,1,5,5,2,3,54.0,5
205,1,1,5,5,2,4,47.0,5
206,1,1,5,5,2,5,38.0,5
207,1,1,5,5,2,6,28.0,5
208,1,1,5,5,2,7,23.0,5
209,1,1,5,5,2,8,19.0,5
210,1,1,5,5,2,9,14.0,5
211,1,1,6,6,2,0,100.0,6
212,1,1,6,6,2,1,80.0,6
213,1,1,6,6,2,2,67.0,6
214,1,1,6,6,2,3,42.0,6
215,1,1,6,6,2,4,33.0,6
216,1,1,6,6,2,5,27.0,6
217,1,1,6,6,2,6,20.0,6
218,1,1,7,7,2,0,107.0,7
219,1,1,7,7,2,1,81.0,7
220,1,1,7,7,2,2,69.0,7
221,1,1,7,7,2,3,58.0,7
222,1,1,7,7,2,4,45.0,7
223,1,1,7,7,2,5,39.0,7
224,1,1,7,7,2,6,30.0,7
225,1,1,7,7,2,7,22.0,7
226,1,1,7,7,2,8,20.0,7
227,1,1,8,8,0,0,97.0,8
228,1,1,8,8,0,1,23.0,8
229,1,1,8,8,0,2,4.0,8
230,1,1,9,9,0,0,98.0,9
231,1,1,9,9,0,1,21.0,9
232,1,1,10,10,0,0,107.0,10
233,1,1,10,10,0,1,22.0,10
234,1,1,11,11,0,0,105.0,11
235,1,2,20,12,0,0,100.0,0
236,1,2,20,12,0,1,8.0,0
237,1,2,21,13,0,0,108.0,1
238,1,2,21,13,0,1,21.0,1
239,1,2,22,14,0,0,104.0,2
240,1,2,22,14,0,1,26.0,2
241,1,2,23,15,2,0,99.0,3
242,1,2,23,15,2,1,86.0,3
243,1,2,23,15,2,2,67.0,3
244,1,2,23,15,2,3,52.0,3
245,1,2,23,15,2,4,44.0,3
246,1,2,23,15,2,5,34.0,3
247,1,2,23,15,2,6,30.0,3
248,1,2,24,16,2,0,100.0,4
249,1,2,24,16,2,1,80.0,4
250,1,2,24,16,2,2,70.0,4
251,1,2,24,16,2,3,57.0,4
252,1,2,24,16,2,4,42.0,4
253,1,2,24,16,2,5,32.0,4
254,1,2,24,16,2,6,27.0,4
255,1,2,25,17,2,0,93.0,5
256,1,2,25,17,2,1,83.0,5
257,1,2,25,17,2,2,68.0,5
258,1,2,25,17,2,3,54.0,5
259,1,2,25,17,2,4,44.0,5
260,1,2,25,17,2,5,33.0,5
261,1,2,25,17,2,6,23.0,5
262,1,2,26,18,2,0,101.0,6
263,1,2,26,18,2,1,82.0,6
264,1,2,26,18,2,2,66.0,6
265,1,2,26,18,2,3,57.0,6
266,1,2,26,18,2,4,49.0,6
267,1,2,26,18,2,5,40.0,6
268,1,2,26,18,2,6,33.0,6
269,1,2,26,18,2,7,26.0,6
270,1,2,27,19,2,0,100.0,7
271,1,2,27,19,2,1,87.0,7
272,1,2,27,19,2,2,75.0,7
273,1,2,27,19,2,3,63.0,7
274,1,2,27,19,2,4,51.0,7
275,1,2,27,19,2,5,42.0,7
276,1,2,27,19,2,6,30.0,7
277,1,2,27,19,2,7,23.0,7
278,1,2,28,20,1,0,102.0,8
279,1,2,28,20,1,1,54.0,8
280,1,2,28,20,1,2,25.0,8
281,1,2,29,21,2,0,100.0,9
282,1,2,29,21,2,1,85.0,9
283,1,2,29,21,2,2,65.0,9
284,1,2,29,21,2,3,51.0,9
285,1,2,29,21,2,4,40.0,9
286,1,2,29,21,2,5,32.0,9
287,1,2,29,21,2,6,28.0,9
288,1,2,29,21,2,7,22.0,9
289,1,2,30,22,2,0,108.0,10
290,1,2,30,22,2,1,89.0,10
291,1,2,30,22,2,2,72.0,10
292,1,3,40,23,1,0,97.0,0
293,1,3,40,23,1,1,50.0,0
294,1,3,40,23,1,2,24.0,0
295,1,3,41,24,2,0,108.0,1
296,1,3,41,24,2,1,87.0,1
297,1,3,41,24,2,2,76.0,1
298,1,3,41,24,2,3,54.0,1
299,1,3,41,24,2,4,44.0,1
300,1,3,41,24,2,5,37.0,1
301,1,3,41,24,2,6,31.0,1
302,1,3,41,24,2,7,27.0,1
303,1,3,42,25,1,0,99.0,2
304,1,3,42,25,1,1,56.0,2
305,1,3,42,25,1,2,29.0,2
306,1,3,43,26,1,0,96.0,3
307,1,3,43,26,1,1,54.0,3
308,1,3,43,26,1,2,26.0,3
309,1,3,44,27,1,0,104.0,4
310,1,3,44,27,1,1,50.0,4
311,1,3,44,27,1,2,24.0,4
312,1,3,45,28,1,0,97.0,5
313,1,3,45,28,1,1,48.0,5
314,1,3,45,28,1,2,26.0,5
315,1,3,46,29,2,0,101.0,6
316,1,3,46,29,2,1,85.0,6
317,1,3,46,29,2,2,59.0,6
318,1,3,46,29,2,3,48.0,6
319,1,3,46,29,2,4,39.0,6
320,1,3,46,29,2,5,31.0,6
321,1,3,46,29,2,6,26.0,6
322,1,3,47,30,2,0,92.0,7
323,1,3,47,30,2,1,75.0,7
324,1,3,47,30,2,2,60.0,7
325,1,3,47,30,2,3,52.0,7
326,1,3,47,30,2,4,47.0,7
327,1,3,47,30,2,5,42.0,7
328,1,3,47,30,2,6,35.0,7
329,1,3,47,30,2,7,28.0,7
330,1,3,48,31,1,0,106.0,8
331,1,3,48,31,1,1,43.0,8
332,1,3,48,31,1,2,20.0,8
333,1,3,49,32,1,0,100.0,9
334,1,3,49,32,1,1,45.0,9
335,1,3,49,32,1,2,21.0,9
336,1,3,50,33,2,0,101.0,10
337,1,3,50,33,2,1,82.0,10
338,1,3,50,33,2,2,57.0,10
339,1,3,50,33,2,3,45.0,10
340,1,3,50,33,2,4,33.0,10
341,1,3,50,33,2,5,28.0,10
342,1,3,51,34,2,0,98.0,11
343,1,3,51,34,2,1,85.0,11
344,1,3,51,34,2,2,66.0,11
345,1,4,60,35,0,0,97.0,0
346,1,4,60,35,0,1,18.0,0
347,1,4,61,36,0,0,97.0,1
348,1,4,61,36,0,1,24.0,1
349,1,4,62,37,0,0,99.0,2
350,1,4,62,37,0,1,13.0,2
351,1,4,63,38,2,0,93.0,3
352,1,4,63,38,2,1,78.0,3
353,1,4,63,38,2,2,58.0,3
354,1,4,63,38,2,3,47.0,3
355,1,4,63,38,2,4,37.0,3
356,1,4,63,38,2,5,30.0,3
357,1,4,64,39,2,0,98.0,4
358,1,4,64,39,2,1,81.0,4
359,1,4,64,39,2,2,65.0,4
360,1,4,64,39,2,3,50.0,4
361,1,4,64,39,2,4,43.0,4
362,1,4,64,39,2,5,34.0,4
363,1,4,65,40,2,0,92.0,5
364,1,4,65,40,2,1,70.0,5
365,1,4,65,40,2,2,62.0,5
366,1,4,65,40,2,3,47.0,5
367,1,4,65,40,2,4,39.0,5
368,1,4,65,40,2,5,30.0,5
369,1,4,66,41,2,0,100.0,6
370,1,4,66,41,2,1,87.0,6
371,1,4,66,41,2,2,77.0,6
372,1,4,66,41,2,3,70.0,6
373,1,4,66,41,2,4,57.0,6
374,1,4,66,41,2,5,48.0,6
375,1,4,66,41,2,6,41.0,6
376,1,4,66,41,2,7,32.0,6
377,1,4,66,41,2,8,26.0,6
378,1,4,67,42,2,0,102.0,7
379,1,4,67,42,2,1,89.0,7
380,1,4,67,42,2,2,74.0,7
381,1,4,67,42,2,3,57.0,7
382,1,4,67,42,2,4,49.0,7
383,1,4,67,42,2,5,37.0,7
384,1,4,67,42,2,6,28.0,7
385,1,4,68,43,2,0,103.0,8
386,1,4,68,43,2,1,81.0,8
387,1,4,68,43,2,2,61.0,8
388,1,4,68,43,2,3,54.0,8
389,1,4,68,43,2,4,47.0,8
390,1,4,68,43,2,5,40.0,8
391,1,4,68,43,2,6,31.0,8
392,1,4,69,44,0,0,110.0,9
393,1,4,69,44,0,1,22.0,9
394,1,4,70,45,0,0,103.0,10
395,1,4,70,45,0,1,21.0,10
396,1,4,71,46,2,0,105.0,11
397,1,4,71,46,2,1,77.0,11
398,1,5,80,47,1,0,101.0,0
399,1,5,80,47,1,1,50.0,0
400,1,5,80,47,1,2,25.0,0
401,1,5,81,48,1,0,94.0,1
402,1,5,81,48,1,1,41.0,1
403,1,5,81,48,1,2,24.0,1
404,1,5,82,49,1,0,108.0,2
405,1,5,82,49,1,1,58.0,2
406,1,5,82,49,1,2,30.0,2
407,1,5,83,50,1,0,96.0,3
408,1,5,83,50,1,1,50.0,3
409,1,5,83,50,1,2,23.0,3
410,1,5,84,51,1,0,98.0,4
411,1,5,84,51,1,1,41.0,4
412,1,5,84,51,1,2,24.0,4
413,1,5,85,52,1,0,100.0,5
414,1,5,85,52,1,1,45.0,5
415,1,5,85,52,1,2,23.0,5
416,1,5,86,53,1,0,106.0,6
417,1,5,86,53,1,1,47.0,6
418,1,5,86,53,1,2,22.0,6
419,1,5,87,54,1,0,100.0,7
420,1,5,87,54,1,1,51.0,7
421,1,5,87,54,1,2,19.0,7
422,1,5,88,55,1,0,107.0,8
423,1,5,88,55,1,1,48.0,8
424,1,5,88,55,1,2,27.0,8
425,1,5,89,56,1,0,99.0,9
426,1,5,89,56,1,1,49.0,9
427,1,5,89,56,1,2,28.0,9
428,1,5,90,57,1,0,102.0,10
429,1,5,90,57,1,1,51.0,10
430,1,5,90,57,1,2,22.0,10
431,1,5,91,58,1,0,95.0,11
432,1,5,91,58,1,1,54.0,11
433,1,5,91,58,1,2,26.0,11
434,1,5,92,59,1,0,87.0,12
435,1,5,92,59,1,1,41.0,12
436,1,5,92,59,1,2,22.0,12
437,1,5,93,60,1,0,100.0,13
438,1,5,93,60,1,1,52.0,13
439,1,5,93,60,1,2,24.0,13
440,1,5,94,61,1,0,105.0,14
441,2,1,0,0,0,0,101.0,0
442,2,1,0,0,0,1,16.0,0
443,2,1,0,0,0,2,5.0,0
444,2,1,0,0,0,3,1.0,0
445,2,1,0,0,0,4,0.0,0
446,2,1,1,1,0,0,108.0,1
447,2,1,1,1,0,1,17.0,1
448,2,1,1,1,0,2,3.0,1
449,2,1,1,1,0,3,0.0,1
450,2,1,2,2,1,0,105.0,2
451,2,1,2,2,1,1,50.0,2
452,2,1,2,2,1,2,22.0,2
453,2,1,2,2,1,3,11.0,2
454,2,1,2,2,1,4,5.0,2
455,2,1,2,2,1,5,2.0,2
456,2,1,2,2,1,6,1.0,2
457,2,1,2,2,1,7,1.0,2
458,2,1,3,3,1,0,104.0,3
459,2,1,3,3,1,1,52.0,3
460,2,1,3,3,1,2,31.0,3
461,2,1,3,3,1,3,17.0,3
462,2,1,3,3,1,4,7.0,3
463,2,1,3,3,1,5,4.0,3
464,2,1,3,3,1,6,2.0,3
465,2,1,4,4,1,0,99.0,4
466,2,1,4,4,1,1,54.0,4
467,2,1,4,4,1,2,23.0,4
468,2,1,4,4,1,3,10.0,4
469,2,1,4,4,1,4,5.0,4
470,2,1,4,4,1,5,3.0,4
471,2,1,4,4,1,6,2.0,4
472,2,1,5,5,2,0,103.0,5
473,2,1,5,5,2,1,81.0,5
474,2,1,5,5,2,2,64.0,5
475,2,1,5,5,2,3,55.0,5
476,2,1,5,5,2,4,43.0,5
477,2,1,5,5,2,5,35.0,5
478,2,1,5,5,2,6,30.0,5
479,2,1,5,5,2,7,25.0,5
480,2,1,5,5,2,8,19.0,5
481,2,1,5,5,2,9,15.0,5
482,2,1,5,5,2,10,13.0,5
483,2,1,5,5,2,11,10.0,5
484,2,1,5,5,2,12,9.0,5
485,2,1,5,5,2,13,8.0,5
486,2,1,5,5,2,14,7.0,5
487,2,1,5,5,2,15,6.0,5
488,2,1,5,5,2,16,5.0,5
489,2,1,5,5,2,17,5.0,5
490,2,1,5,5,2,18,4.0,5
491,2,1,5,5,2,19,3.0,5
492,2,1,5,5,2,20,2.0,5
493,2,1,6,6,2,0,95.0,6
494,2,1,6,6,2,1,76.0,6
495,2,1,6,6,2,2,64.0,6
496,2,1,6,6,2,3,58.0,6
497,2,1,6,6,2,4,48.0,6
498,2,1,6,6,2,5,40.0,6
499,2,1,6,6,2,6,33.0,6
500,2,1,6,6,2,7,27.0,6
501,2,1,6,6,2,8,19.0,6
502,2,1,6,6,2,9,16.0,6
503,2,1,6,6,2,10,13.0,6
504,2,1,6,6,2,11,10.0,6
505,2,1,6,6,2,12,8.0,6
506,2,1,6,6,2,13,6.0,6
507,2,1,6,6,2,14,5.0,6
508,2,1,6,6,2,15,4.0,6
509,2,1,6,6,2,16,3.0,6
510,2,1,6,6,2,17,2.0,6
511,2,1,6,6,2,18,2.0,6
512,2,1,7,7,2,0,99.0,7
513,2,2,20,8,0,0,95.0,0
514,2,2,20,8,0,1,15.0,0
515,2,2,20,8,0,2,4.0,0
516,2,2,20,8,0,3,1.0,0
517,2,2,21,9,0,0,96.0,1
518,2,2,21,9,0,1,22.0,1
519,2,2,21,9,0,2,5.0,1
520,2,2,21,9,0,3,1.0,1
521,2,2,22,10,0,0,99.0,2
522,2,2,22,10,0,1,24.0,2
523,2,2,22,10,0,2,6.0,2
524,2,2,22,10,0,3,1.0,2
525,2,2,23,11,2,0,96.0,3
526,2,2,23,11,2,1,75.0,3
527,2,2,23,11,2,2,62.0,3
528,2,2,23,11,2,3,52.0,3
529,2,2,23,11,2,4,45.0,3
530,2,2,23,11,2,5,34.0,3
531,2,2,23,11,2,6,29.0,3
532,2,2,23,11,2,7,24.0,3
533,2,2,23,11,2,8,19.0,3
534,2,2,23,11,2,9,15.0,3
535,2,2,23,11,2,10,12.0,3
536,2,2,23,11,2,11,10.0,3
537,2,2,23,11,2,12,8.0,3
538,2,2,23,11,2,13,6.0,3
539,2,2,23,11,2,14,5.0,3
540,2,2,23,11,2,15,4.0,3
541,2,2,23,11,2,16,3.0,3
542,2,2,23,11,2,17,2.0,3
543,2,2,24,12,2,0,99.0,4
544,2,2,24,12,2,1,79.0,4
545,2,2,24,12,2,2,65.0,4
546,2,2,24,12,2,3,48.0,4
547,2,2,24,12,2,4,33.0,4
548,2,2,24,12,2,5,28.0,4
549,2,2,24,12,2,6,21.0,4
550,2,2,24,12,2,7,17.0,4
551,2,2,24,12,2,8,14.0,4
552,2,2,24,12,2,9,11.0,4
553,2,2,24,12,2,10,9.0,4
554,2,2,24,12,2,11,8.0,4
555,2,2,24,12,2,12,7.0,4
556,2,2,24,12,2,13,6.0,4
557,2,2,24,12,2,14,5.0,4
558,2,2,24,12,2,15,3.0,4
559,2,2,24,12,2,16,2.0,4
560,2,2,24,12,2,17,2.0,4
561,2,2,25,13,2,0,91.0,5
562,2,2,25,13,2,1,78.0,5
563,2,2,25,13,2,2,71.0,5
564,2,2,25,13,2,3,57.0,5
565,2,2,25,13,2,4,49.0,5
566,2,2,25,13,2,5,42.0,5
567,2,2,25,13,2,6,35.0,5
568,2,2,25,13,2,7,27.0,5
569,2,2,25,13,2,8,22.0,5
570,2,2,25,13,2,9,18.0,5
571,2,2,25,13,2,10,15.0,5
572,2,2,25,13,2,11,12.0,5
573,2,2,25,13,2,12,9.0,5
574,2,2,25,13,2,13,6.0,5
575,2,2,25,13,2,14,5.0,5
576,2,2,25,13,2,15,4.0,5
577,2,2,25,13,2,16,3.0,5
578,2,2,25,13,2,17,2.0,5
579,2,2,26,14,2,0,106.0,6
580,2,2,26,14,2,1,77.0,6
581,2,2,26,14,2,2,58.0,6
582,2,2,26,14,2,3,49.0,6
583,2,2,26,14,2,4,43.0,6
584,2,2,26,14,2,5,37.0,6
585,2,2,26,14,2,6,28.0,6
586,2,3,40,15,1,0,95.0,0
587,2,3,40,15,1,1,45.0,0
588,2,3,40,15,1,2,20.0,0
589,2,3,40,15,1,3,9.0,0
590,2,3,40,15,1,4,4.0,0
591,2,3,40,15,1,5,2.0,0
592,2,3,40,15,1,6,1.0,0
593,2,3,41,16,2,0,100.0,1
594,2,3,41,16,2,1,90.0,1
595,2,3,41,16,2,2,66.0,1
596,2,3,41,16,2,3,56.0,1
597,2,3,41,16,2,4,45.0,1
598,2,3,41,16,2,5,33.0,1
599,2,3,41,16,2,6,24.0,1
600,2,3,41,16,2,7,17.0,1
601,2,3,41,16,2,8,14.0,1
602,2,3,41,16,2,9,11.0,1
603,2,3,41,16,2,10,9.0,1
604,2,3,41,16,2,11,7.0,1
605,2,3,41,16,2,12,6.0,1
606,2,3,41,16,2,13,5.0,1
607,2,3,41,16,2,14,4.0,1
608,2,3,41,16,2,15,3.0,1
609,2,3,41,16,2,16,3.0,1
610,2,3,41,16,2,17,2.0,1
611,2,3,41,16,2,18,1.0,1
612,2,3,42,17,1,0,96.0,2
613,2,3,42,17,1,1,44.0,2
614,2,3,42,17,1,2,22.0,2
615,2,3,42,17,1,3,11.0,2
616,2,3,42,17,1,4,6.0,2
617,2,3,42,17,1,5,3.0,2
618,2,3,42,17,1,6,1.0,2
619,2,3,42,17,1,7,1.0,2
620,2,3,43,18,1,0,108.0,3
621,2,3,43,18,1,1,50.0,3
622,2,3,43,18,1,2,24.0,3
623,2,3,43,18,1,3,11.0,3
624,2,3,43,18,1,4,6.0,3
625,2,3,43,18,1,5,3.0,3
626,2,3,43,18,1,6,2.0,3
627,2,3,43,18,1,7,1.0,3
628,2,3,44,19,1,0,104.0,4
629,2,3,44,19,1,1,54.0,4
630,2,3,44,19,1,2,25.0,4
631,2,3,44,19,1,3,14.0,4
632,2,3,44,19,1,4,8.0,4
633,2,3,44,19,1,5,4.0,4
634,2,3,44,19,1,6,2.0,4
635,2,3,44,19,1,7,1.0,4
636,2,3,45,20,1,0,106.0,5
637,2,3,45,20,1,1,50.0,5
638,2,3,45,20,1,2,26.0,5
639,2,3,45,20,1,3,11.0,5
640,2,3,45,20,1,4,6.0,5
641,2,3,45,20,1,5,3.0,5
642,2,3,45,20,1,6,2.0,5
643,2,3,45,20,1,7,1.0,5
644,2,3,46,21,2,0,101.0,6
645,2,3,46,21,2,1,83.0,6
646,2,3,46,21,2,2,64.0,6
647,2,3,46,21,2,3,55.0,6
648,2,3,46,21,2,4,44.0,6
649,2,3,46,21,2,5,37.0,6
650,2,3,46,21,2,6,32.0,6
651,2,3,46,21,2,7,27.0,6
652,2,3,46,21,2,8,23.0,6
653,2,3,46,21,2,9,19.0,6
654,2,3,46,21,2,10,14.0,6
655,2,3,46,21,2,11,12.0,6
656,2,3,46,21,2,12,10.0,6
657,2,3,46,21,2,13,8.0,6
658,2,4,60,22,0,0,105.0,0
659,2,4,60,22,0,1,16.0,0
660,2,4,60,22,0,2,4.0,0
661,2,4,60,22,0,3,1.0,0
662,2,4,60,22,0,4,0.0,0
663,2,4,60,22,0,5,0.0,0
664,2,4,60,22,0,6,0.0,0
665,2,4,60,22,0,7,0.0,0
666,2,4,60,22,0,8,0.0,0
667,2,4,61,23,0,0,104.0,1
668,2,4,61,23,0,1,18.0,1
669,2,4,61,23,0,2,5.0,1
670,2,4,61,23,0,3,1.0,1
671,2,4,61,23,0,4,0.0,1
672,2,4,62,24,0,0,109.0,2
673,2,4,62,24,0,1,15.0,2
674,2,4,62,24,0,2,4.0,2
675,2,4,62,24,0,3,1.0,2
676,2,4,62,24,0,4,0.0,2
677,2,4,63,25,2,0,95.0,3
678,2,4,63,25,2,1,73.0,3
679,2,4,63,25,2,2,62.0,3
680,2,4,63,25,2,3,47.0,3
681,2,4,63,25,2,4,40.0,3
682,2,4,63,25,2,5,36.0,3
683,2,4,63,25,2,6,28.0,3
684,2,4,63,25,2,7,23.0,3
685,2,4,63,25,2,8,19.0,3
686,2,4,63,25,2,9,15.0,3
687,2,4,63,25,2,10,11.0,3
688,2,4,63,25,2,11,9.0,3
689,2,4,63,25,2,12,7.0,3
690,2,4,63,25,2,13,6.0,3
691,2,4,63,25,2,14,5.0,3
692,2,4,63,25,2,15,4.0,3
693,2,4,64,26,2,0,96.0,4
694,2,4,64,26,2,1,73.0,4
695,2,4,64,26,2,2,60.0,4
696,2,4,64,26,2,3,48.0,4
697,2,4,64,26,2,4,34.0,4
