,sub_num,galaxy,condition,age,n_prac,block,planet,true_planet,prt,initial_reward,leave_thresh,total_reward,avg_rt,catch_perf,catch_rt,mean,mode,mean_post,mode_post,gal_0_trans_0,gal_0_trans_1,gal_0_trans_2,gal_1_trans_0,gal_1_trans_1,gal_1_trans_2,gal_2_trans_0,gal_2_trans_1,gal_2_trans_2,opt_prt,opt_prt_om,prt_rel_mvt,prt_rel_om
25,13,1,1.0,37.0,1.0,3.8846153846153846,43.42307692307692,63.57692307692308,2.730769230769231,101.92307692307692,48.82692307692308,14671.0,585.3391025705128,2.0,2350.849999999999,3.1904761904761902,2.0,3.7272727272727293,2.0,0.6165209790209791,0.18260489510489508,0.20087412587412587,0.0,0.6793480469889811,0.3206519530110188,0.21406612710960546,0.16075036075036078,0.625183512140034,2.9615384615384617,2.3076923076923075,-0.23076923076923078,0.4230769230769231
26,13,2,1.0,37.0,1.0,2.8076923076923075,31.192307692307693,43.57692307692308,4.923076923076923,98.61538461538461,45.17307692307692,14671.0,574.6237301563195,2.0,2350.849999999999,3.1904761904761902,2.0,3.7272727272727293,2.0,0.6409465534465534,0.17945804195804196,0.17959540459540457,0.0,0.587705456936226,0.4122945430637738,0.2298378823207872,0.10280025161569112,0.6673618660635218,5.384615384615385,6.346153846153846,-0.46153846153846156,-1.4230769230769231
27,15,0,1.0,31.0,1.0,2.2,14.1,26.4,3.3,97.8,21.2,12012.0,255.87624999172917,2.0,2876.2999999999997,2.714285714285715,1.0,2.571428571428572,1.0,0.754673721340388,0.20321869488536154,0.04210758377425044,0.037500000000000006,0.6041666666666666,0.3583333333333333,0.2395833333333333,0.125,0.6354166666666666,2.0,2.0,1.3,1.3
28,15,1,1.0,31.0,1.0,3.8260869565217392,32.21739130434783,61.608695652173914,4.913043478260869,97.8695652173913,20.52173913043478,12012.0,192.72838435053603,2.0,2876.300000000001,2.714285714285715,1.0,2.5714285714285707,1.0,0.6782608695652171,0.16521739130434784,0.15652173913043482,0.039174772556773686,0.6595193551093493,0.3013058723338768,0.07208333333333335,0.2745833333333333,0.6533333333333332,2.8260869565217392,2.4347826086956523,2.0869565217391304,2.4782608695652173
29,15,2,1.0,31.0,1.0,2.6666666666666665,21.833333333333332,38.833333333333336,7.5,101.44444444444444,32.333333333333336,12012.0,193.38603983338726,2.0,2876.300000000001,2.714285714285715,1.0,2.571428571428571,1.0,0.6738095238095236,0.1880952380952381,0.1380952380952381,0.03333333333333333,0.5746913580246914,0.39197530864197544,0.11409132486122105,0.15286177682371455,0.7330468983150642,5.444444444444445,6.777777777777778,2.0555555555555554,0.7222222222222222
30,18,0,1.0,29.0,1.0,2.2857142857142856,19.642857142857142,30.285714285714285,2.2142857142857144,102.07142857142857,53.17857142857143,14388.0,140.67857142857142,2.0,2394.0,2.7647058823529416,2.0,2.3999999999999995,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.0,0.6161616161616159,0.3838383838383838,0.2515873015873015,0.09841269841269841,0.6499999999999999,2.0,2.0,0.21428571428571427,0.21428571428571427
31,18,1,1.0,29.0,1.0,3.84,38.8,62.36,3.12,99.64,36.24,14388.0,182.98933333333338,2.0,2394.0,2.7647058823529416,2.0,2.399999999999999,2.0,0.7088888888888886,0.13555555555555568,0.15555555555555559,0.0,0.6743208822801886,0.3256791177198113,0.1205260648442466,0.23695963127781308,0.6425143038779404,2.8,2.16,0.32,0.96
32,18,2,1.0,29.0,1.0,2.727272727272727,26.59090909090909,40.95454545454545,6.7727272727272725,101.36363636363636,32.86363636363637,14388.0,194.66845238095232,2.0,2394.0,2.7647058823529416,2.0,2.399999999999999,2.0,0.7294372294372296,0.15476190476190485,0.11580086580086581,0.0,0.5797061524334249,0.4202938475665748,0.12317972050391332,0.14892526143078996,0.7278950180652964,5.545454545454546,6.636363636363637,1.2272727272727273,0.13636363636363635
33,19,0,1.0,52.0,1.0,1.9230769230769231,15.461538461538462,22.846153846153847,2.3846153846153846,101.84615384615384,44.53846153846154,13785.0,542.0003333308334,2.0,2693.9000000000005,2.9333333333333327,1.0,2.5,1.0,0.801878908128908,0.17526755651755654,0.02285353535353535,0.0,0.6336088154269972,0.36639118457300274,0.28138528138528135,0.07792207792207792,0.6406926406926406,2.0,2.0,0.38461538461538464,0.38461538461538464
34,19,1,1.0,52.0,1.0,3.7916666666666665,36.625,61.083333333333336,3.8333333333333335,101.45833333333333,22.520833333333332,13785.0,493.32601449473185,2.0,2693.900000000001,2.9333333333333322,1.0,2.5,1.0,0.7458333333333337,0.13750000000000012,0.11666666666666663,0.0,0.6692188916546895,0.3307811083453103,0.0972610722610723,0.25149017649017646,0.6512487512487515,2.875,2.3333333333333335,0.9583333333333334,1.5
35,19,2,1.0,52.0,1.0,2.65,25.8,38.95,7.7,100.25,30.0,13785.0,425.34958110501987,2.0,2693.9000000000005,2.933333333333332,1.0,2.5,1.0,0.7457692307692311,0.15307692307692317,0.10115384615384612,0.0,0.583131313131313,0.4168686868686867,0.12712345048176887,0.14405022629317887,0.7288263232250521,5.35,6.4,2.35,1.3
36,21,0,1.0,45.0,2.0,2.090909090909091,14.272727272727273,24.90909090909091,3.8181818181818183,100.54545454545455,12.318181818181818,12647.0,876.1400000000001,2.0,4334.650000000001,2.785714285714285,1.0,2.571428571428572,1.0,0.7734920634920635,0.1928968253968254,0.03361111111111111,0.03333333333333334,0.6111111111111112,0.3555555555555555,0.25,0.1111111111111111,0.6388888888888888,2.0,2.0,1.8181818181818181,1.8181818181818181
37,21,1,1.0,45.0,2.0,3.875,33.875,62.916666666666664,3.9166666666666665,100.125,24.395833333333332,12647.0,597.0122348484848,2.0,4334.649999999999,2.785714285714285,1.0,2.5714285714285707,1.0,0.705492424242424,0.15198863636363633,0.14251893939393936,0.039361880744286364,0.664871065567733,0.29576705368798045,0.0712962962962963,0.27473544973544967,0.6539682539682539,3.0,2.5416666666666665,0.9166666666666666,1.375
38,21,2,1.0,45.0,2.0,2.6666666666666665,22.666666666666668,38.833333333333336,8.277777777777779,99.61111111111111,29.11111111111111,12647.0,751.4079911754912,2.0,4334.65,2.785714285714285,1.0,2.571428571428571,1.0,0.7007575757575756,0.17613636363636362,0.12310606060606061,0.03333333333333333,0.5746913580246914,0.39197530864197544,0.11409132486122105,0.15286177682371455,0.7330468983150642,5.555555555555555,7.111111111111111,2.7222222222222223,1.1666666666666667
39,22,0,1.0,47.0,1.0,2.1578947368421053,24.36842105263158,29.789473684210527,2.0,99.42105263157895,57.13157894736842,14260.0,386.69444444444446,2.0,3620.5,3.3636363636363655,2.0,3.909090909090908,2.0,0.7424605895194129,0.15611568895882624,0.10142372152176074,0.11568627450980389,0.5254901960784314,0.35882352941176476,0.21923632610939112,0.13048503611971107,0.6502786377708979,2.0,2.0,0.0,0.0
40,22,1,1.0,47.0,1.0,3.7777777777777777,47.629629629629626,61.77777777777778,2.111111111111111,98.77777777777777,67.38888888888889,14260.0,355.9938271604938,2.0,3620.5,3.3636363636363638,2.0,3.9090909090909074,2.0,0.6732386521860209,0.16006683375104427,0.166694514062935,0.07773409164929662,0.6316279731367432,0.2906379352139601,0.14548229548229544,0.19590201465201462,0.65861568986569,2.8518518518518516,2.185185185185185,-0.7407407407407407,-0.07407407407407407
41,22,2,1.0,47.0,1.0,2.793103448275862,35.37931034482759,43.89655172413793,3.5517241379310347,101.89655172413794,67.91379310344827,14260.0,413.2729885057471,2.0,3620.5,3.3636363636363638,2.0,3.9090909090909074,2.0,0.6827830224648844,0.15905687138739347,0.15816010614772216,0.10817369093231169,0.5243933588761175,0.36743295019157085,0.13991930553708237,0.15990442319661308,0.7001762712663043,5.620689655172414,6.724137931034483,-2.0689655172413794,-3.1724137931034484
42,23,0,1.0,33.0,1.0,2.5,14.0,30.875,3.5,100.625,10.0,13237.0,551.9497916666667,2.0,2091.9500000000003,2.7692307692307696,3.0,2.5,1.0,0.6996598639455783,0.22755102040816325,0.07278911564625849,0.0,0.6333333333333334,0.36666666666666664,0.25000000000000006,0.125,0.6250000000000001,2.0,2.0,1.5,1.5
43,23,1,1.0,33.0,1.0,3.869565217391304,30.347826086956523,62.52173913043478,4.173913043478261,100.04347826086956,18.67391304347826,13237.0,543.085227272159,2.0,2091.9499999999994,2.769230769230768,3.0,2.5,1.0,0.601086956521739,0.1967391304347826,0.2021739130434783,0.0,0.7269048058768014,0.27309519412319866,0.10978535353535357,0.22241161616161623,0.6678030303030301,2.9565217391304346,2.5652173913043477,1.2173913043478262,1.608695652173913
44,23,2,1.0,33.0,1.0,2.7222222222222223,20.333333333333332,40.0,10.11111111111111,100.27777777777777,22.61111111111111,13237.0,504.9983318280873,2.0,2091.95,2.7692307692307683,3.0,2.5,1.0,0.5916666666666666,0.22500000000000003,0.18333333333333332,0.0,0.6268518518518518,0.37314814814814823,0.13877810002377475,0.12229264871998435,0.7389292512562408,6.388888888888889,7.166666666666667,3.7222222222222223,2.9444444444444446
45,25,0,1.0,30.0,2.0,2.2857142857142856,19.642857142857142,30.285714285714285,2.0714285714285716,98.42857142857143,51.642857142857146,14606.0,373.2583333336905,2.0,2088.0,2.875,2.0,2.5555555555555562,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.0,0.6161616161616159,0.3838383838383838,0.2515873015873015,0.09841269841269841,0.6499999999999999,2.0,2.0,0.07142857142857142,0.07142857142857142
46,25,1,1.0,30.0,2.0,3.84,38.24,62.36,3.24,100.12,32.0,14606.0,290.64166666654666,2.0,2088.0,2.875,2.0,2.5555555555555567,2.0,0.7088888888888886,0.17555555555555558,0.11555555555555554,0.0,0.6743208822801886,0.3256791177198113,0.12465829624920531,0.2135436533163807,0.6617980504344139,2.92,2.2,0.32,1.04
47,25,2,1.0,30.0,2.0,2.6666666666666665,25.666666666666668,39.523809523809526,7.714285714285714,100.85714285714286,26.547619047619047,14606.0,335.10794406680844,2.0,2088.0,2.875,2.0,2.5555555555555562,2.0,0.7301587301587302,0.1587301587301588,0.11111111111111112,0.0,0.5813371813371812,0.41866281866281857,0.12219584938625186,0.14684771497851995,0.730956435635228,5.904761904761905,6.619047619047619,1.8095238095238095,1.0952380952380953
48,28,0,1.0,61.0,1.0,2.2,19.666666666666668,29.066666666666666,2.2,99.4,46.96666666666667,14414.0,692.0333333333332,2.0,4021.0,2.823529411764705,2.0,2.3999999999999995,2.0,0.7983922823208538,0.16082588046873766,0.040781837210408636,0.0,0.6200466200466199,0.3799533799533799,0.25787545787545785,0.09084249084249084,0.6512820512820512,2.0,2.0,0.2,0.2
49,28,1,1.0,61.0,1.0,3.84,39.68,62.36,3.04,100.28,38.0,14414.0,597.659420289855,2.0,4021.0,2.8235294117647047,2.0,2.399999999999999,2.0,0.7266666666666662,0.12933333333333347,0.14400000000000004,0.0,0.6743208822801886,0.3256791177198113,0.1205260648442466,0.23695963127781308,0.6425143038779404,2.92,2.16,0.12,0.88
50,28,2,1.0,61.0,1.0,2.727272727272727,27.454545454545453,40.95454545454545,6.409090909090909,100.0909090909091,35.68181818181818,14414.0,647.8424369747898,2.0,4021.0,2.8235294117647047,2.0,2.399999999999999,2.0,0.747668997668998,0.14673659673659684,0.10559440559440558,0.0,0.5797061524334249,0.4202938475665748,0.12317972050391332,0.14892526143078996,0.7278950180652964,5.636363636363637,6.636363636363637,0.7727272727272727,-0.22727272727272727
51,29,0,1.0,23.0,1.0,2.1578947368421053,25.157894736842106,29.789473684210527,2.263157894736842,100.78947368421052,52.3421052631579,13726.0,236.76052631578946,2.0,2414.4000000000005,3.3333333333333344,2.0,4.0,2.0,0.7424605895194129,0.13861711545535077,0.11892229502523619,0.13319327731092434,0.5254901960784314,0.34131652661064416,0.20377073906485668,0.15460030165912522,0.641628959276018,2.0,2.0,0.2631578947368421,0.2631578947368421
52,29,1,1.0,23.0,1.0,3.7241379310344827,50.89655172413793,61.275862068965516,1.9655172413793103,99.37931034482759,72.36206896551724,13726.0,185.82298850574713,2.0,2414.4000000000005,3.3333333333333326,2.0,4.0,2.0,0.6760694840549654,0.109489240342235,0.2144412756028002,0.10145982105234456,0.6156707886148134,0.282869390332842,0.1108278740490279,0.24153370667793744,0.6476384192730346,2.896551724137931,2.586206896551724,-0.9310344827586207,-0.6206896551724138
53,29,2,1.0,23.0,1.0,2.9411764705882355,40.205882352941174,47.911764705882355,2.5294117647058822,99.70588235294117,73.92647058823529,13726.0,202.79504901962258,2.0,2414.3999999999996,3.333333333333332,2.0,4.0,2.0,0.6838775138538391,0.1126804901527175,0.20344199599344392,0.12947696319907273,0.5239688979039893,0.34655413889693826,0.11910785316932726,0.19796144587035264,0.68293070096032,5.088235294117647,6.9411764705882355,-2.5588235294117645,-4.411764705882353
54,30,0,1.0,54.0,1.0,2.2,19.333333333333332,29.066666666666666,2.2,99.53333333333333,45.6,14442.0,433.2166666582221,2.0,1786.8499999999995,2.875,2.0,2.4444444444444438,1.0,0.7983922823208538,0.16082588046873766,0.040781837210408636,0.0,0.6200466200466199,0.3799533799533799,0.26117216117216113,0.0967032967032967,0.6421245421245421,2.0,2.0,0.2,0.2
55,30,1,1.0,54.0,1.0,3.8846153846153846,39.38461538461539,63.57692307692308,3.0384615384615383,99.88461538461539,38.78846153846154,14442.0,329.23698716923076,2.0,1786.849999999999,2.875,2.0,2.4444444444444433,1.0,0.7269230769230766,0.16538461538461544,0.10769230769230768,0.0,0.6793480469889811,0.3206519530110188,0.13010793554271813,0.2187519002736395,0.6511401641836426,2.9615384615384617,2.269230769230769,0.07692307692307693,0.7692307692307693
56,30,2,1.0,54.0,1.0,2.65,25.8,38.95,7.65,100.95,25.875,14442.0,293.8852861338451,2.0,1786.8499999999992,2.875,2.0,2.4444444444444438,1.0,0.7457692307692311,0.15307692307692317,0.10115384615384612,0.0,0.583131313131313,0.4168686868686867,0.12712345048176887,0.14405022629317887,0.7288263232250521,5.6,6.6,2.05,1.05
57,31,0,1.0,32.0,1.0,2.2,19.0,29.066666666666666,2.466666666666667,100.66666666666667,33.2,13622.0,392.2644230767693,2.0,2162.5675000000006,2.8125,1.0,2.4444444444444438,1.0,0.7983922823208538,0.16082588046873766,0.040781837210408636,0.0,0.6200466200466199,0.3799533799533799,0.26492266168379525,0.10339458112737465,0.6316827571888299,2.0,2.0,0.4666666666666667,0.4666666666666667
58,31,1,1.0,32.0,1.0,3.84,37.72,62.36,3.04,99.4,40.72,13622.0,515.2865570174123,2.0,2162.567499999999,2.8125,1.0,2.4444444444444433,1.0,0.7266666666666662,0.1666666666666667,0.10666666666666666,0.0,0.6743208822801886,0.3256791177198113,0.13696836788942054,0.23460260499734173,0.6284290271132377,2.92,2.32,0.12,0.72
59,31,2,1.0,32.0,1.0,2.6842105263157894,25.42105263157895,39.421052631578945,7.315789473684211,100.10526315789474,32.18421052631579,13622.0,457.1539239419455,2.0,2162.5675,2.8125,1.0,2.4444444444444438,1.0,0.7429149797570853,0.15587044534412967,0.1012145748987854,0.0,0.5875066454013821,0.41249335459861763,0.13261141545455268,0.15671513490140943,0.7106734496440378,5.842105263157895,6.7368421052631575,1.4736842105263157,0.5789473684210527
60,32,0,1.0,49.0,1.0,2.176470588235294,22.294117647058822,29.352941176470587,2.0,101.11764705882354,57.088235294117645,14506.0,480.20588235294116,2.0,2503.5,2.7000000000000006,2.0,2.6000000000000005,2.0,0.7279226849539348,0.1713487900987901,0.10072852494727494,0.0,0.6040404040404039,0.39595959595959584,0.29666666666666663,0.06111111111111111,0.642222222222222,2.0,2.0,0.0,0.0
