alpha,diff,galaxy,gamma_base,gamma_coef,sub_num
2,0.7121212121212122,1,5,20,5
2,0.5074626865671642,1,5,20,6
2,0.5147058823529411,1,5,20,7
2,0.6212121212121212,1,5,20,8
2,0.5757575757575758,1,5,20,9
2,0.6818181818181818,1,5,20,10
2,0.5757575757575758,1,5,20,11
2,0.5373134328358209,1,5,20,12
2,0.7076923076923077,1,5,20,13
2,0.5507246376811594,1,5,20,14
2,0.6212121212121212,1,5,20,15
2,0.5454545454545454,1,5,20,16
2,0.5757575757575758,1,5,20,17
2,0.6119402985074627,1,5,20,18
2,0.5522388059701493,1,5,20,19
2,0.9841269841269841,1,5,20,20
2,0.5294117647058824,1,5,20,21
2,0.47058823529411764,1,5,20,22
2,0.5373134328358209,1,5,20,23
2,0.5970149253731343,1,5,20,24
2,0.5074626865671642,1,5,20,25
2,0.8125,1,5,20,26
2,0.7878787878787878,1,5,20,27
2,0.45588235294117646,1,5,20,28
2,0.5606060606060606,1,5,20,29
2,0.890625,1,5,20,30
2,0.6212121212121212,1,5,20,31
2,0.696969696969697,1,5,20,32
2,0.5882352941176471,1,5,20,33
2,0.5074626865671642,1,5,20,34
2,0.5671641791044776,1,5,20,35
2,0.859375,1,5,20,36
2,0.6363636363636364,1,5,20,37
2,0.6212121212121212,1,5,20,38
2,0.5757575757575758,1,5,20,39
2,0.6363636363636364,1,5,20,40
2,0.5970149253731343,1,5,20,41
2,0.5147058823529411,1,5,20,42
2,0.47761194029850745,1,5,20,43
2,0.5909090909090909,1,5,20,44
2,0.5294117647058824,1,5,20,45
2,0.5970149253731343,1,5,20,46
2,0.5671641791044776,1,5,20,47
2,0.6,1,5,20,48
2,0.5970149253731343,1,5,20,49
2,0.6060606060606061,1,5,20,50
2,0.7272727272727273,1,5,20,51
2,0.6363636363636364,1,5,20,52
2,0.7121212121212122,1,5,20,53
2,0.5223880597014925,1,5,20,54
2,0.4264705882352941,1,5,20,55
2,0.4925373134328358,1,5,20,56
2,0.5970149253731343,1,5,20,57
2,0.984375,1,5,20,58
2,0.5373134328358209,1,5,20,59
2,0.7538461538461538,1,5,20,60
2,0.5671641791044776,1,5,20,61
2,0.47058823529411764,1,5,20,62
2,0.6119402985074627,1,5,20,63
2,0.6060606060606061,1,5,20,64
2,0.7384615384615385,1,5,20,65
2,0.676923076923077,1,5,20,66
2,0.5441176470588235,1,5,20,67
2,0.5671641791044776,1,5,20,68
2,0.6567164179104478,1,5,20,69
2,0.5671641791044776,1,5,20,70
2,0.4117647058823529,1,5,20,71
2,0.5373134328358209,1,5,20,72
2,0.7538461538461538,1,5,20,73
2,0.5373134328358209,1,5,20,74
2,0.5970149253731343,1,5,20,75
2,0.6060606060606061,1,5,20,76
2,0.6818181818181818,1,5,20,77
2,0.6363636363636364,1,5,20,78
2,0.5970149253731343,1,5,20,79
2,0.6818181818181818,1,5,20,80
2,0.6666666666666666,1,5,20,81
2,0.5,1,5,20,82
2,0.5671641791044776,1,5,20,83
2,0.4264705882352941,1,5,20,84
2,0.6029411764705882,1,5,20,85
2,0.5522388059701493,1,5,20,86
2,0.6417910447761194,1,5,20,87
2,0.7076923076923077,1,5,20,88
2,0.5294117647058824,1,5,20,89
2,1.5,1,5,20,90
2,0.5909090909090909,1,5,20,91
2,0.5373134328358209,1,5,20,92
2,0.5,1,5,20,93
2,0.6060606060606061,1,5,20,94
2,0.5454545454545454,1,5,20,95
2,0.9841269841269841,1,5,20,96
2,0.5074626865671642,1,5,20,97
2,0.6666666666666666,1,5,20,98
2,1.0317460317460319,1,5,20,99
2,0.5671641791044776,1,5,20,100
5,-0.07894736842105263,1,5,-20,1
5,-0.10666666666666667,1,5,-20,2
5,-0.02666666666666667,1,5,-20,3
5,-0.05333333333333334,1,5,-20,4
5,-0.06666666666666667,1,5,-20,5
5,-0.04,1,5,-20,6
5,-0.06666666666666667,1,5,-20,7
5,0.0,1,5,-20,8
5,-0.0273972602739726,1,5,-20,9
5,0.08108108108108109,1,5,-20,10
5,-0.14473684210526316,1,5,-20,11
5,-0.04054054054054054,1,5,-20,12
5,-0.10666666666666667,1,5,-20,13
5,-0.06578947368421052,1,5,-20,14
5,0.0,1,5,-20,15
5,-0.06756756756756757,1,5,-20,16
5,-0.013513513513513514,1,5,-20,17
5,0.04054054054054054,1,5,-20,18
5,0.0,1,5,-20,19
5,0.06756756756756757,1,5,-20,20
5,0.05405405405405406,1,5,-20,21
5,0.05405405405405406,1,5,-20,22
5,-0.05333333333333334,1,5,-20,23
5,-0.08,1,5,-20,24
5,-0.11842105263157894,1,5,-20,25
5,-0.02666666666666667,1,5,-20,26
5,0.0,1,5,-20,27
5,-0.10666666666666667,1,5,-20,28
5,0.0,1,5,-20,29
5,-0.06756756756756757,1,5,-20,30
5,0.02702702702702703,1,5,-20,31
5,-0.18666666666666668,1,5,-20,32
5,-0.013333333333333334,1,5,-20,33
5,-0.11842105263157894,1,5,-20,34
5,-0.05333333333333334,1,5,-20,35
5,0.0,1,5,-20,36
5,-0.02666666666666667,1,5,-20,37
5,0.02666666666666667,1,5,-20,38
5,-0.10526315789473684,1,5,-20,39
5,-0.05333333333333334,1,5,-20,40
5,-0.013333333333333334,1,5,-20,41
5,0.0,1,5,-20,42
5,0.0,1,5,-20,43
5,-0.04,1,5,-20,44
5,0.013333333333333334,1,5,-20,45
5,-0.02702702702702703,1,5,-20,46
5,-0.02666666666666667,1,5,-20,47
5,-0.04,1,5,-20,48
5,0.0684931506849315,1,5,-20,49
5,-0.10666666666666667,1,5,-20,50
5,0.0,1,5,-20,51
5,0.013333333333333334,1,5,-20,52
5,0.06666666666666667,1,5,-20,53
5,0.0,1,5,-20,54
5,-0.02702702702702703,1,5,-20,55
5,-0.02666666666666667,1,5,-20,56
5,-0.16883116883116883,1,5,-20,57
5,-0.05263157894736842,1,5,-20,58
5,0.02666666666666667,1,5,-20,59
5,0.0,1,5,-20,60
5,0.04,1,5,-20,61
5,0.013513513513513514,1,5,-20,62
5,-0.02666666666666667,1,5,-20,63
5,-0.04,1,5,-20,64
5,-0.08108108108108109,1,5,-20,65
5,-0.04,1,5,-20,66
5,-0.10666666666666667,1,5,-20,67
5,0.02702702702702703,1,5,-20,68
5,-0.06666666666666667,1,5,-20,69
5,-0.08,1,5,-20,70
5,-0.013333333333333334,1,5,-20,71
5,-0.06666666666666667,1,5,-20,72
5,-0.05333333333333334,1,5,-20,73
5,-0.06666666666666667,1,5,-20,74
5,-0.08,1,5,-20,75
5,-0.013513513513513514,1,5,-20,76
5,-0.05405405405405406,1,5,-20,77
5,0.04054054054054054,1,5,-20,78
5,-0.013333333333333334,1,5,-20,79
5,0.0,1,5,-20,80
5,-0.013513513513513514,1,5,-20,81
5,0.0547945205479452,1,5,-20,82
5,-0.0273972602739726,1,5,-20,83
5,-0.013333333333333334,1,5,-20,84
5,-0.05405405405405406,1,5,-20,85
5,-0.013333333333333334,1,5,-20,86
5,-0.04054054054054054,1,5,-20,87
5,-0.04,1,5,-20,88
5,-0.02702702702702703,1,5,-20,89
5,-0.13157894736842105,1,5,-20,90
5,-0.05405405405405406,1,5,-20,91
5,0.0410958904109589,1,5,-20,92
5,-0.13333333333333333,1,5,-20,93
5,-0.04,1,5,-20,94
5,0.013513513513513514,1,5,-20,95
5,0.013333333333333334,1,5,-20,96
5,-0.05405405405405406,1,5,-20,97
5,-0.013333333333333334,1,5,-20,98
5,-0.10526315789473684,1,5,-20,99
5,0.02666666666666667,1,5,-20,100
5,-0.02702702702702703,1,5,-10,1
5,-0.05333333333333334,1,5,-10,2
5,-0.039473684210526314,1,5,-10,3
5,-0.013333333333333334,1,5,-10,4
5,-0.06756756756756757,1,5,-10,5
5,-0.05333333333333334,1,5,-10,6
5,-0.05333333333333334,1,5,-10,7
5,0.02702702702702703,1,5,-10,8
5,-0.05333333333333334,1,5,-10,9
5,0.04054054054054054,1,5,-10,10
5,0.04,1,5,-10,11
5,0.0273972602739726,1,5,-10,12
5,-0.013513513513513514,1,5,-10,13
5,0.0,1,5,-10,14
5,0.0410958904109589,1,5,-10,15
5,-0.02702702702702703,1,5,-10,16
5,-0.013513513513513514,1,5,-10,17
5,-0.013333333333333334,1,5,-10,18
5,-0.013333333333333334,1,5,-10,19
5,0.0,1,5,-10,20
5,-0.02666666666666667,1,5,-10,21
5,0.02666666666666667,1,5,-10,22
5,0.0,1,5,-10,23
5,-0.13157894736842105,1,5,-10,24
5,0.013333333333333334,1,5,-10,25
5,0.0684931506849315,1,5,-10,26
5,-0.05333333333333334,1,5,-10,27
5,-0.04,1,5,-10,28
5,-0.06666666666666667,1,5,-10,29
5,-0.013513513513513514,1,5,-10,30
5,-0.02631578947368421,1,5,-10,31
5,0.08108108108108109,1,5,-10,32
5,0.05333333333333334,1,5,-10,33
5,-0.04,1,5,-10,34
5,0.0,1,5,-10,35
5,-0.12,1,5,-10,36
5,-0.06666666666666667,1,5,-10,37
5,-0.04,1,5,-10,38
5,-0.05263157894736842,1,5,-10,39
5,-0.06666666666666667,1,5,-10,40
5,0.013513513513513514,1,5,-10,41
5,-0.05405405405405406,1,5,-10,42
5,-0.08,1,5,-10,43
5,0.10810810810810811,1,5,-10,44
5,-0.04,1,5,-10,45
5,-0.05405405405405406,1,5,-10,46
5,0.04,1,5,-10,47
5,-0.02666666666666667,1,5,-10,48
5,-0.04054054054054054,1,5,-10,49
5,0.04,1,5,-10,50
5,0.0,1,5,-10,51
5,-0.013333333333333334,1,5,-10,52
5,-0.02702702702702703,1,5,-10,53
5,0.0,1,5,-10,54
5,-0.08,1,5,-10,55
5,-0.04,1,5,-10,56
5,-0.013333333333333334,1,5,-10,57
5,-0.02666666666666667,1,5,-10,58
5,0.0,1,5,-10,59
5,-0.06666666666666667,1,5,-10,60
5,-0.05333333333333334,1,5,-10,61
5,-0.04054054054054054,1,5,-10,62
5,-0.05333333333333334,1,5,-10,63
5,-0.013333333333333334,1,5,-10,64
5,-0.06578947368421052,1,5,-10,65
5,0.04054054054054054,1,5,-10,66
5,0.0,1,5,-10,67
5,-0.02666666666666667,1,5,-10,68
5,0.0,1,5,-10,69
5,-0.039473684210526314,1,5,-10,70
5,-0.09333333333333334,1,5,-10,71
5,-0.06666666666666667,1,5,-10,72
5,-0.10810810810810811,1,5,-10,73
5,0.013513513513513514,1,5,-10,74
5,-0.013513513513513514,1,5,-10,75
5,-0.05333333333333334,1,5,-10,76
5,0.0,1,5,-10,77
5,-0.06666666666666667,1,5,-10,78
5,-0.013333333333333334,1,5,-10,79
5,-0.013333333333333334,1,5,-10,80
5,-0.04,1,5,-10,81
5,-0.04,1,5,-10,82
5,0.08,1,5,-10,83
5,-0.013333333333333334,1,5,-10,84
5,-0.06666666666666667,1,5,-10,85
5,0.02702702702702703,1,5,-10,86
5,0.013333333333333334,1,5,-10,87
5,0.0,1,5,-10,88
5,0.02666666666666667,1,5,-10,89
5,-0.02666666666666667,1,5,-10,90
5,0.02702702702702703,1,5,-10,91
5,-0.05333333333333334,1,5,-10,92
5,0.02666666666666667,1,5,-10,93
5,-0.06756756756756757,1,5,-10,94
5,-0.04054054054054054,1,5,-10,95
5,-0.09333333333333334,1,5,-10,96
5,0.06666666666666667,1,5,-10,97
5,-0.04,1,5,-10,98
5,0.02666666666666667,1,5,-10,99
5,0.013333333333333334,1,5,-10,100
5,-0.04,1,5,-1,1
5,-0.05333333333333334,1,5,-1,2
5,-0.013333333333333334,1,5,-1,3
5,0.0,1,5,-1,4
5,0.013513513513513514,1,5,-1,5
5,0.0,1,5,-1,6
5,-0.04,1,5,-1,7
5,-0.10526315789473684,1,5,-1,8
5,-0.05333333333333334,1,5,-1,9
5,-0.04054054054054054,1,5,-1,10
5,-0.013333333333333334,1,5,-1,11
5,-0.05333333333333334,1,5,-1,12
5,-0.02666666666666667,1,5,-1,13
5,0.12162162162162163,1,5,-1,14
5,-0.02666666666666667,1,5,-1,15
5,-0.02666666666666667,1,5,-1,16
5,-0.02666666666666667,1,5,-1,17
5,-0.04054054054054054,1,5,-1,18
5,-0.05405405405405406,1,5,-1,19
5,-0.05333333333333334,1,5,-1,20
5,-0.05333333333333334,1,5,-1,21
5,0.0410958904109589,1,5,-1,22
5,-0.05333333333333334,1,5,-1,23
5,0.0547945205479452,1,5,-1,24
5,0.0684931506849315,1,5,-1,25
5,-0.08,1,5,-1,26
5,-0.06666666666666667,1,5,-1,27
5,-0.013333333333333334,1,5,-1,28
5,-0.13333333333333333,1,5,-1,29
5,-0.039473684210526314,1,5,-1,30
5,-0.02702702702702703,1,5,-1,31
5,-0.04,1,5,-1,32
5,-0.02702702702702703,1,5,-1,33
5,-0.07894736842105263,1,5,-1,34
5,-0.06666666666666667,1,5,-1,35
5,0.02702702702702703,1,5,-1,36
5,0.0,1,5,-1,37
5,-0.10666666666666667,1,5,-1,38
5,-0.013333333333333334,1,5,-1,39
5,0.0273972602739726,1,5,-1,40
5,-0.05333333333333334,1,5,-1,41
5,-0.013333333333333334,1,5,-1,42
5,0.0,1,5,-1,43
5,-0.06666666666666667,1,5,-1,44
5,-0.02666666666666667,1,5,-1,45
5,0.04054054054054054,1,5,-1,46
5,0.0273972602739726,1,5,-1,47
5,-0.02666666666666667,1,5,-1,48
5,-0.08,1,5,-1,49
5,-0.06578947368421052,1,5,-1,50
5,-0.10666666666666667,1,5,-1,51
5,-0.02666666666666667,1,5,-1,52
5,-0.09210526315789473,1,5,-1,53
5,-0.09210526315789473,1,5,-1,54
5,0.04054054054054054,1,5,-1,55
5,-0.05405405405405406,1,5,-1,56
5,-0.10810810810810811,1,5,-1,57
5,-0.013333333333333334,1,5,-1,58
5,-0.06666666666666667,1,5,-1,59
5,0.04,1,5,-1,60
5,-0.06666666666666667,1,5,-1,61
5,-0.12,1,5,-1,62
5,-0.08,1,5,-1,63
5,-0.08,1,5,-1,64
5,-0.06666666666666667,1,5,-1,65
5,-0.06666666666666667,1,5,-1,66
5,-0.02666666666666667,1,5,-1,67
5,0.0,1,5,-1,68
5,-0.08108108108108109,1,5,-1,69
5,-0.04054054054054054,1,5,-1,70
5,0.0,1,5,-1,71
5,-0.04,1,5,-1,72
5,0.013513513513513514,1,5,-1,73
5,0.0,1,5,-1,74
5,-0.12,1,5,-1,75
5,-0.04,1,5,-1,76
5,0.04,1,5,-1,77
5,-0.04,1,5,-1,78
5,-0.09210526315789473,1,5,-1,79
5,0.02702702702702703,1,5,-1,80
5,-0.05333333333333334,1,5,-1,81
5,-0.02666666666666667,1,5,-1,82
5,-0.013333333333333334,1,5,-1,83
5,-0.05405405405405406,1,5,-1,84
5,-0.07894736842105263,1,5,-1,85
5,-0.06666666666666667,1,5,-1,86
5,-0.0945945945945946,1,5,-1,87
5,0.04054054054054054,1,5,-1,88
5,-0.04054054054054054,1,5,-1,89
5,0.0,1,5,-1,90
5,0.02702702702702703,1,5,-1,91
5,0.013333333333333334,1,5,-1,92
5,0.0273972602739726,1,5,-1,93
5,0.0,1,5,-1,94
5,0.02666666666666667,1,5,-1,95
5,-0.06666666666666667,1,5,-1,96
5,-0.05333333333333334,1,5,-1,97
5,-0.013513513513513514,1,5,-1,98
5,-0.02666666666666667,1,5,-1,99
5,-0.04,1,5,-1,100
5,0.0547945205479452,1,5,0,1
5,0.0,1,5,0,2
5,-0.05405405405405406,1,5,0,3
5,-0.02666666666666667,1,5,0,4
5,0.013333333333333334,1,5,0,5
5,0.013333333333333334,1,5,0,6
5,0.013513513513513514,1,5,0,7
5,-0.08,1,5,0,8
5,0.02702702702702703,1,5,0,9
5,0.02666666666666667,1,5,0,10
5,-0.013513513513513514,1,5,0,11
5,0.06756756756756757,1,5,0,12
5,0.06756756756756757,1,5,0,13
5,0.013333333333333334,1,5,0,14
5,0.06756756756756757,1,5,0,15
5,0.04054054054054054,1,5,0,16
5,0.0,1,5,0,17
5,-0.04054054054054054,1,5,0,18
5,-0.013513513513513514,1,5,0,19
5,-0.013513513513513514,1,5,0,20
5,-0.06666666666666667,1,5,0,21
5,-0.02702702702702703,1,5,0,22
5,-0.013513513513513514,1,5,0,23
5,0.0136986301369863,1,5,0,24
5,-0.08,1,5,0,25
5,-0.13157894736842105,1,5,0,26
5,0.0547945205479452,1,5,0,27
5,-0.02666666666666667,1,5,0,28
5,-0.013333333333333334,1,5,0,29
5,-0.06666666666666667,1,5,0,30
5,-0.013513513513513514,1,5,0,31
5,0.06666666666666667,1,5,0,32
5,-0.04054054054054054,1,5,0,33
5,0.013513513513513514,1,5,0,34
5,-0.04,1,5,0,35
5,-0.013513513513513514,1,5,0,36
5,0.013513513513513514,1,5,0,37
5,-0.0945945945945946,1,5,0,38
5,0.0,1,5,0,39
5,-0.10810810810810811,1,5,0,40
5,0.0,1,5,0,41
5,-0.09210526315789473,1,5,0,42
5,-0.04,1,5,0,43
5,0.0,1,5,0,44
5,0.02702702702702703,1,5,0,45
5,0.02702702702702703,1,5,0,46
5,-0.02666666666666667,1,5,0,47
5,0.04,1,5,0,48
5,0.0,1,5,0,49
5,0.0,1,5,0,50
5,-0.013333333333333334,1,5,0,51
5,0.02702702702702703,1,5,0,52
5,-0.06666666666666667,1,5,0,53
5,-0.013513513513513514,1,5,0,54
5,0.05405405405405406,1,5,0,55
5,0.06666666666666667,1,5,0,56
5,0.0,1,5,0,57
5,-0.02666666666666667,1,5,0,58
5,0.013513513513513514,1,5,0,59
5,0.0547945205479452,1,5,0,60
5,-0.0547945205479452,1,5,0,61
5,-0.02702702702702703,1,5,0,62
5,0.04054054054054054,1,5,0,63
5,-0.013513513513513514,1,5,0,64
5,0.0,1,5,0,65
5,0.05333333333333334,1,5,0,66
5,-0.04,1,5,0,67
5,0.02702702702702703,1,5,0,68
5,-0.05333333333333334,1,5,0,69
5,0.0136986301369863,1,5,0,70
5,0.05333333333333334,1,5,0,71
5,0.02666666666666667,1,5,0,72
5,-0.013513513513513514,1,5,0,73
5,0.1111111111111111,1,5,0,74
5,-0.05405405405405406,1,5,0,75
5,0.0,1,5,0,76
5,0.0,1,5,0,77
5,0.0684931506849315,1,5,0,78
5,-0.09210526315789473,1,5,0,79
5,0.013513513513513514,1,5,0,80
5,-0.04,1,5,0,81
5,0.0945945945945946,1,5,0,82
5,-0.04,1,5,0,83
5,-0.05405405405405406,1,5,0,84
5,-0.05405405405405406,1,5,0,85
5,0.02702702702702703,1,5,0,86
5,-0.05263157894736842,1,5,0,87
5,0.0,1,5,0,88
5,0.04054054054054054,1,5,0,89
5,0.013333333333333334,1,5,0,90
5,0.04,1,5,0,91
5,-0.02666666666666667,1,5,0,92
5,0.0,1,5,0,93
5,-0.013333333333333334,1,5,0,94
5,-0.04,1,5,0,95
5,0.0,1,5,0,96
5,-0.05405405405405406,1,5,0,97
5,0.0,1,5,0,98
5,-0.05333333333333334,1,5,0,99
5,0.0,1,5,0,100
5,0.37681159420289856,1,5,1,1
5,0.34782608695652173,1,5,1,2
5,0.6666666666666666,1,5,1,3
5,0.5294117647058824,1,5,1,4
5,0.43478260869565216,1,5,1,5
5,0.19718309859154928,1,5,1,6
5,0.8461538461538461,1,5,1,7
5,0.42028985507246375,1,5,1,8
5,0.43478260869565216,1,5,1,9
5,0.4142857142857143,1,5,1,10
5,0.6119402985074627,1,5,1,11
5,0.4057971014492754,1,5,1,12
5,0.6865671641791045,1,5,1,13
5,0.28169014084507044,1,5,1,14
5,0.391304347826087,1,5,1,15
5,0.38571428571428573,1,5,1,16
5,0.5217391304347826,1,5,1,17
5,0.5294117647058824,1,5,1,18
5,0.4782608695652174,1,5,1,19
5,0.4,1,5,1,20
5,0.4782608695652174,1,5,1,21
5,0.4411764705882353,1,5,1,22
5,0.34285714285714286,1,5,1,23
5,0.37681159420289856,1,5,1,24
5,0.4057971014492754,1,5,1,25
5,0.37142857142857144,1,5,1,26
5,0.5294117647058824,1,5,1,27
5,0.7611940298507462,1,5,1,28
5,0.4057971014492754,1,5,1,29
5,0.391304347826087,1,5,1,30
5,0.463768115942029,1,5,1,31
5,0.4057971014492754,1,5,1,32
5,0.4492753623188406,1,5,1,33
5,0.4852941176470588,1,5,1,34
5,0.4927536231884058,1,5,1,35
5,0.37681159420289856,1,5,1,36
5,0.22535211267605634,1,5,1,37
5,0.42028985507246375,1,5,1,38
5,0.21428571428571427,1,5,1,39
5,0.32857142857142857,1,5,1,40
5,0.4057971014492754,1,5,1,41
5,0.2112676056338028,1,5,1,42
5,0.4782608695652174,1,5,1,43
5,0.4142857142857143,1,5,1,44
5,0.35714285714285715,1,5,1,45
5,0.5147058823529411,1,5,1,46
5,0.30985915492957744,1,5,1,47
5,0.37142857142857144,1,5,1,48
5,0.2676056338028169,1,5,1,49
5,0.4142857142857143,1,5,1,50
5,0.37142857142857144,1,5,1,51
5,0.6029411764705882,1,5,1,52
5,0.391304347826087,1,5,1,53
5,0.4492753623188406,1,5,1,54
5,0.463768115942029,1,5,1,55
5,0.2535211267605634,1,5,1,56
5,0.5072463768115942,1,5,1,57
5,0.34782608695652173,1,5,1,58
5,0.19718309859154928,1,5,1,59
5,0.32857142857142857,1,5,1,60
5,0.463768115942029,1,5,1,61
5,0.2753623188405797,1,5,1,62
5,0.23943661971830985,1,5,1,63
5,0.37681159420289856,1,5,1,64
5,0.4057971014492754,1,5,1,65
5,0.42028985507246375,1,5,1,66
5,0.2714285714285714,1,5,1,67
5,0.37681159420289856,1,5,1,68
5,0.19444444444444445,1,5,1,69
5,0.4852941176470588,1,5,1,70
5,0.37142857142857144,1,5,1,71
5,0.463768115942029,1,5,1,72
5,0.35294117647058826,1,5,1,73
5,0.34782608695652173,1,5,1,74
5,1.4666666666666666,1,5,1,75
5,0.38571428571428573,1,5,1,76
5,0.5671641791044776,1,5,1,77
5,0.5142857142857142,1,5,1,78
5,0.2676056338028169,1,5,1,79
5,0.4057971014492754,1,5,1,80
5,0.35714285714285715,1,5,1,81
5,0.38571428571428573,1,5,1,82
5,0.34285714285714286,1,5,1,83
5,0.38571428571428573,1,5,1,84
5,0.5441176470588235,1,5,1,85
5,0.37681159420289856,1,5,1,86
5,0.5522388059701493,1,5,1,87
5,0.42028985507246375,1,5,1,88
5,0.42857142857142855,1,5,1,89
5,0.4852941176470588,1,5,1,90
5,0.35714285714285715,1,5,1,91
5,0.35714285714285715,1,5,1,92
5,0.42028985507246375,1,5,1,93
5,0.06944444444444445,1,5,1,94
5,0.4852941176470588,1,5,1,95
5,0.5571428571428572,1,5,1,96
5,0.42028985507246375,1,5,1,97
5,0.7272727272727273,1,5,1,98
5,0.3,1,5,1,99
5,0.28169014084507044,1,5,1,100
5,0.8615384615384616,1,5,10,1
5,0.7384615384615385,1,5,10,2
5,0.828125,1,5,10,3
5,0.9838709677419355,1,5,10,4
5,1.064516129032258,1,5,10,5
5,0.859375,1,5,10,6
5,0.8461538461538461,1,5,10,7
5,0.9365079365079365,1,5,10,8
5,1.2295081967213115,1,5,10,9
5,1.1451612903225807,1,5,10,10
5,0.7692307692307693,1,5,10,11
5,0.9047619047619048,1,5,10,12
5,0.78125,1,5,10,13
5,0.7121212121212122,1,5,10,14
5,0.890625,1,5,10,15
5,1.1129032258064515,1,5,10,16
5,1.0317460317460319,1,5,10,17
5,1.423728813559322,1,5,10,18
5,0.84375,1,5,10,19
5,1.9107142857142858,1,5,10,20
5,0.7424242424242424,1,5,10,21
5,0.890625,1,5,10,22
5,0.8615384615384616,1,5,10,23
5,0.859375,1,5,10,24
5,1.1612903225806452,1,5,10,25
5,0.875,1,5,10,26
5,0.6666666666666666,1,5,10,27
5,0.890625,1,5,10,28
5,0.5909090909090909,1,5,10,29
5,1.1451612903225807,1,5,10,30
5,1.0161290322580645,1,5,10,31
5,0.953125,1,5,10,32
5,1.3770491803278688,1,5,10,33
5,0.921875,1,5,10,34
5,0.890625,1,5,10,35
5,0.859375,1,5,10,36
5,1.2295081967213115,1,5,10,37
5,0.7384615384615385,1,5,10,38
5,0.84375,1,5,10,39
5,1.278688524590164,1,5,10,40
5,0.9375,1,5,10,41
5,0.90625,1,5,10,42
5,1.0806451612903225,1,5,10,43
5,0.9682539682539683,1,5,10,44
5,0.859375,1,5,10,45
5,1.0158730158730158,1,5,10,46
5,0.7692307692307693,1,5,10,47
5,0.875,1,5,10,48
5,0.9841269841269841,1,5,10,49
5,0.890625,1,5,10,50
5,0.6268656716417911,1,5,10,51
5,1.0161290322580645,1,5,10,52
5,0.9365079365079365,1,5,10,53
5,0.8153846153846154,1,5,10,54
5,1.0158730158730158,1,5,10,55
5,2.0,1,5,10,56
5,0.7424242424242424,1,5,10,57
5,1.0158730158730158,1,5,10,58
5,0.873015873015873,1,5,10,59
5,0.8307692307692308,1,5,10,60
5,0.84375,1,5,10,61
5,0.828125,1,5,10,62
5,1.0,1,5,10,63
5,0.890625,1,5,10,64
5,0.8125,1,5,10,65
5,1.4,1,5,10,66
5,0.890625,1,5,10,67
5,0.828125,1,5,10,68
5,1.0158730158730158,1,5,10,69
5,0.7846153846153846,1,5,10,70
5,1.2950819672131149,1,5,10,71
5,1.0952380952380953,1,5,10,72
5,1.1451612903225807,1,5,10,73
5,0.890625,1,5,10,74
5,0.7846153846153846,1,5,10,75
5,0.859375,1,5,10,76
5,1.1129032258064515,1,5,10,77
5,1.1639344262295082,1,5,10,78
5,1.1290322580645162,1,5,10,79
5,0.84375,1,5,10,80
5,0.78125,1,5,10,81
5,0.7538461538461538,1,5,10,82
5,0.8307692307692308,1,5,10,83
5,0.9375,1,5,10,84
5,0.90625,1,5,10,85
5,0.9365079365079365,1,5,10,86
5,0.8153846153846154,1,5,10,87
5,0.859375,1,5,10,88
5,0.9523809523809523,1,5,10,89
5,1.0158730158730158,1,5,10,90
5,1.7413793103448276,1,5,10,91
5,0.8125,1,5,10,92
5,0.8769230769230769,1,5,10,93
5,0.7538461538461538,1,5,10,94
5,0.8153846153846154,1,5,10,95
5,1.0317460317460319,1,5,10,96
5,0.90625,1,5,10,97
5,1.0634920634920635,1,5,10,98
5,1.1147540983606556,1,5,10,99
5,0.9682539682539683,1,5,10,100
5,0.875,1,5,20,1
5,0.90625,1,5,20,2
5,0.875,1,5,20,3
5,1.4333333333333333,1,5,20,4
5,0.9047619047619048,1,5,20,5
5,0.859375,1,5,20,6
5,1.4915254237288136,1,5,20,7
5,1.3333333333333333,1,5,20,8
5,0.84375,1,5,20,9
5,1.1475409836065573,1,5,20,10
5,1.1451612903225807,1,5,20,11
5,1.2950819672131149,1,5,20,12
5,0.8,1,5,20,13
5,0.8461538461538461,1,5,20,14
5,0.984375,1,5,20,15
5,0.9838709677419355,1,5,20,16
5,1.1612903225806452,1,5,20,17
5,0.875,1,5,20,18
5,0.9838709677419355,1,5,20,19
5,1.0634920634920635,1,5,20,20
5,0.5909090909090909,1,5,20,21
5,0.6666666666666666,1,5,20,22
5,0.890625,1,5,20,23
5,0.676923076923077,1,5,20,24
5,0.8,1,5,20,25
5,1.0806451612903225,1,5,20,26
5,0.796875,1,5,20,27
5,1.4745762711864407,1,5,20,28
5,0.8307692307692308,1,5,20,29
5,0.8153846153846154,1,5,20,30
5,1.1129032258064515,1,5,20,31
5,0.9047619047619048,1,5,20,32
5,1.180327868852459,1,5,20,33
5,0.984375,1,5,20,34
5,0.7538461538461538,1,5,20,35
5,1.7586206896551724,1,5,20,36
5,0.9047619047619048,1,5,20,37
5,0.875,1,5,20,38
5,1.0,1,5,20,39
5,0.765625,1,5,20,40
5,1.0,1,5,20,41
5,0.7076923076923077,1,5,20,42
5,0.890625,1,5,20,43
5,1.0806451612903225,1,5,20,44
5,0.859375,1,5,20,45
5,1.032258064516129,1,5,20,46
5,0.7692307692307693,1,5,20,47
5,0.9682539682539683,1,5,20,48
5,1.1612903225806452,1,5,20,49
5,1.0476190476190477,1,5,20,50
5,0.7538461538461538,1,5,20,51
5,0.890625,1,5,20,52
